method_name,condition_name,n_seeds,n_failed,n_gross_error,failure_rate,gross_error_rate,unusable_rate,convergence_rate,displacement_rmse_mean_m,displacement_rmse_median_m,displacement_rmse_std_m,displacement_rmse_p05_m,displacement_rmse_p95_m,peak_absolute_error_mean_m,phase_rmse_mean_rad,runtime_s_mean
halir_flusser,"grid:n_x_noise:samples_per_fit=500,noise_std=0.03",50,0,0,0.0,0.0,0.0,,1.4680787217362838e-09,1.4645457982728605e-09,4.945593108685659e-11,1.3776595775015e-09,1.536528892240287e-09,4.872119800342735e-09,0.029153636707321136,8.738296000956324e-05
heydemann,"grid:n_x_noise:samples_per_fit=500,noise_std=0.03",50,0,0,0.0,0.0,0.0,,1.4577084498656167e-09,1.4544816449811044e-09,4.9242098975918555e-11,1.3643051987847773e-09,1.521162552659178e-09,4.836915177230845e-09,0.028947700108556174,4.3587280015344734e-05
kasa,"grid:n_x_noise:samples_per_fit=500,noise_std=0.03",50,0,0,0.0,0.0,0.0,,3.901706796750564e-09,3.9033261728891455e-09,5.414121267133483e-11,3.81000514693606e-09,3.980337132547934e-09,9.73067852739775e-09,0.07748150068984157,3.3000920102495004e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=500,noise_std=0.03",50,0,0,0.0,0.0,0.0,1.0,1.4807175335698323e-09,1.4760192357639998e-09,5.06108462289283e-11,1.3935276819204684e-09,1.553687240183586e-09,4.895331427562544e-09,0.02940462279080014,0.005974703980064078
raw_atan2,"grid:n_x_noise:samples_per_fit=500,noise_std=0.03",50,0,0,0.0,0.0,0.0,,4.006999546752079e-09,4.010998973053937e-09,5.625693337170091e-11,3.908355990948088e-09,4.082687746391442e-09,9.91702668741533e-09,0.07957244209237652,7.2828800693969245e-06
taubin,"grid:n_x_noise:samples_per_fit=500,noise_std=0.03",50,0,0,0.0,0.0,0.0,,3.901830648015728e-09,3.9035090010676375e-09,5.4123395848253864e-11,3.810112866043273e-09,3.980494240000023e-09,9.732006444598805e-09,0.07748396017293119,9.673519998614211e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=500,noise_std=0.04",50,0,0,0.0,0.0,0.0,,1.972536729266506e-09,1.9733533500771874e-09,6.288972597316422e-11,1.8590326210345643e-09,2.0571603743560367e-09,6.4898094531149126e-09,0.03917134574968201,0.00011639092006589636
halir_flusser,"grid:n_x_noise:samples_per_fit=500,noise_std=0.04",50,0,0,0.0,0.0,0.0,,1.9725367292664997e-09,1.973353350077146e-09,6.288972597316829e-11,1.8590326210345592e-09,2.0571603743560185e-09,6.4898094531148795e-09,0.03917134574968188,8.685340004376486e-05
heydemann,"grid:n_x_noise:samples_per_fit=500,noise_std=0.04",50,0,0,0.0,0.0,0.0,,1.9598121818470325e-09,1.964505174780179e-09,6.044596506379062e-11,1.8551213595659392e-09,2.0499548084907416e-09,6.4128667717782856e-09,0.03891865709801784,4.381737993753632e-05
kasa,"grid:n_x_noise:samples_per_fit=500,noise_std=0.04",50,0,0,0.0,0.0,0.0,,4.105031331595312e-09,4.094555137602631e-09,7.961921087430207e-11,3.9701567919642535e-09,4.234869665817961e-09,1.1196075391053458e-08,0.08151919263018811,3.09434199698444e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=500,noise_std=0.04",50,0,0,0.0,0.0,0.0,1.0,1.9908888193702397e-09,2.002863286824037e-09,7.121302046720767e-11,1.873550380917932e-09,2.106594844817383e-09,6.5450924841067186e-09,0.039535788173499384,0.006673452119957801
raw_atan2,"grid:n_x_noise:samples_per_fit=500,noise_std=0.04",50,0,0,0.0,0.0,0.0,,4.213227469606607e-09,4.212708007098264e-09,7.634984578230448e-11,4.081447537614651e-09,4.3236357925499565e-09,1.134778000239912e-08,0.08366779055890537,7.530380007665371e-06
taubin,"grid:n_x_noise:samples_per_fit=500,noise_std=0.04",50,0,0,0.0,0.0,0.0,,4.10528015462356e-09,4.094967716779001e-09,7.966141506412783e-11,3.970237731137473e-09,4.235381294624483e-09,1.119722048085973e-08,0.08152413384761913,9.53527599631343e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=500,noise_std=0.05",50,0,0,0.0,0.0,0.0,,2.4424166368216535e-09,2.4450030126965374e-09,9.615346159531707e-11,2.2925698358587556e-09,2.597836862907124e-09,7.996008528862914e-09,0.04850239041241717,0.00012680742003794875
halir_flusser,"grid:n_x_noise:samples_per_fit=500,noise_std=0.05",50,0,0,0.0,0.0,0.0,,2.4424166368216514e-09,2.4450030126965365e-09,9.615346159531674e-11,2.292569835858757e-09,2.5978368629071307e-09,7.99600852886294e-09,0.048502390412417135,8.849063993693562e-05
heydemann,"grid:n_x_noise:samples_per_fit=500,noise_std=0.05",50,0,0,0.0,0.0,0.0,,2.423778854534885e-09,2.4312996068825835e-09,9.43137719609672e-11,2.2876535455246087e-09,2.5814382846704656e-09,7.95951064500271e-09,0.04813227461019645,4.184280005574692e-05
kasa,"grid:n_x_noise:samples_per_fit=500,noise_std=0.05",50,0,0,0.0,0.0,0.0,,4.349173994704374e-09,4.3392716855801746e-09,9.564149550405397e-11,4.2176434379991534e-09,4.506311025606688e-09,1.2257054593064695e-08,0.08636746568234535,3.345004002767382e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=500,noise_std=0.05",50,0,0,0.0,0.0,0.0,1.0,2.493296821898559e-09,2.4958911896246563e-09,1.1073696695748984e-10,2.3292921814145927e-09,2.6536524911812395e-09,8.161897729038865e-09,0.04951278747721422,0.007304757500078267
raw_atan2,"grid:n_x_noise:samples_per_fit=500,noise_std=0.05",50,0,0,0.0,0.0,0.0,,4.441099214061749e-09,4.425925665319009e-09,9.620528437335611e-11,4.320190965364143e-09,4.611439044340212e-09,1.2314365534356848e-08,0.08819294984045384,7.371700012299698e-06
taubin,"grid:n_x_noise:samples_per_fit=500,noise_std=0.05",50,0,0,0.0,0.0,0.0,,4.349553747584031e-09,4.340387476471419e-09,9.568185406236671e-11,4.2178182910101565e-09,4.506367654075092e-09,1.2257999813396213e-08,0.08637500695198451,0.00010059551997983363
fitzgibbon,"grid:n_x_noise:samples_per_fit=500,noise_std=0.06",50,0,0,0.0,0.0,0.0,,2.936456507424814e-09,2.9468213584102906e-09,1.0464030063900905e-10,2.791770129850075e-09,3.104417707456289e-09,9.735368056930162e-09,0.05831321233446103,0.00012073959989720606
halir_flusser,"grid:n_x_noise:samples_per_fit=500,noise_std=0.06",50,0,0,0.0,0.0,0.0,,2.9364565074248196e-09,2.9468213584102828e-09,1.046403006390122e-10,2.791770129850034e-09,3.104417707456282e-09,9.73536805693014e-09,0.05831321233446114,9.564049998516565e-05
heydemann,"grid:n_x_noise:samples_per_fit=500,noise_std=0.06",50,0,0,0.0,0.0,0.0,,2.9164247043268887e-09,2.9169431549109004e-09,1.0366466720614771e-10,2.780420820917224e-09,3.0765856858708575e-09,9.64953198726241e-09,0.05791541356422971,4.070883996973862e-05
kasa,"grid:n_x_noise:samples_per_fit=500,noise_std=0.06",50,0,0,0.0,0.0,0.0,,4.634038342466441e-09,4.631685762598897e-09,1.1516520121512306e-10,4.475074562037007e-09,4.808624792982164e-09,1.3593460649422841e-08,0.09202440463429831,3.135937999104499e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=500,noise_std=0.06",50,0,0,0.0,0.0,0.0,1.0,3.0068119575840275e-09,3.0212341614708796e-09,1.2832586945756832e-10,2.8215222056985455e-09,3.2147313252503707e-09,9.902589652718705e-09,0.059710356236864257,0.00749000759993578
raw_atan2,"grid:n_x_noise:samples_per_fit=500,noise_std=0.06",50,0,0,0.0,0.0,0.0,,4.72633561690622e-09,4.733682786740787e-09,1.1225924346357191e-10,4.560220921112248e-09,4.88829056242189e-09,1.373303941595868e-08,0.0938572771964119,7.752020028419793e-06
taubin,"grid:n_x_noise:samples_per_fit=500,noise_std=0.06",50,0,0,0.0,0.0,0.0,,4.634776174948992e-09,4.6325556765887636e-09,1.1529203923906877e-10,4.475740587053149e-09,4.809108784852801e-09,1.3598234603877544e-08,0.09203905677783032,9.806737998587777e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=500,noise_std=0.08",50,0,0,0.0,0.0,0.0,,3.906109338295795e-09,3.92252010057174e-09,1.2609675524287923e-10,3.704710813293301e-09,4.103074052296719e-09,1.326551833719711e-08,0.07756892794758886,0.00011839449987746775
halir_flusser,"grid:n_x_noise:samples_per_fit=500,noise_std=0.08",50,0,0,0.0,0.0,0.0,,3.906109338295793e-09,3.922520100571758e-09,1.260967552428775e-10,3.704710813293327e-09,4.103074052296722e-09,1.3265518337197055e-08,0.07756892794758882,9.297013995819725e-05
heydemann,"grid:n_x_noise:samples_per_fit=500,noise_std=0.08",50,0,0,0.0,0.0,0.0,,3.876888064600668e-09,3.89018498646823e-09,1.1481157765731455e-10,3.6839761928559727e-09,4.077050057207371e-09,1.311269665769152e-08,0.07698864135612775,4.315095993661089e-05
kasa,"grid:n_x_noise:samples_per_fit=500,noise_std=0.08",50,0,0,0.0,0.0,0.0,,5.293911671637597e-09,5.289175918744358e-09,1.6462234687837665e-10,5.0503038227610605e-09,5.527080373975613e-09,1.6764489189717845e-08,0.10512840718312223,3.22033000884403e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=500,noise_std=0.08",50,0,0,0.0,0.0,0.0,1.0,4.127932285179311e-09,4.122624374586285e-09,1.8708743578486355e-10,3.861050714768211e-09,4.370798650775757e-09,1.3737950589832171e-08,0.08197396802550852,0.009100738740035013
raw_atan2,"grid:n_x_noise:samples_per_fit=500,noise_std=0.08",50,0,0,0.0,0.0,0.0,,5.373230382135465e-09,5.377679975826259e-09,1.6700287833770006e-10,5.128532984532908e-09,5.6196418415139955e-09,1.6703718578637334e-08,0.10670354674186001,7.797760026733158e-06
taubin,"grid:n_x_noise:samples_per_fit=500,noise_std=0.08",50,0,0,0.0,0.0,0.0,,5.29518846565186e-09,5.290100445931426e-09,1.6483411412475985e-10,5.051970152542975e-09,5.52813730873206e-09,1.677057779810379e-08,0.10515376221912325,9.414424001079169e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=500,noise_std=0.1",50,0,0,0.0,0.0,0.0,,4.86953964972989e-09,4.87500349070903e-09,1.428440588444223e-10,4.6748059897808336e-09,5.119569387516432e-09,1.6519888612242226e-08,0.09670107452563614,0.00012239146008141688
halir_flusser,"grid:n_x_noise:samples_per_fit=500,noise_std=0.1",50,0,0,0.0,0.0,0.0,,4.869539649729888e-09,4.875003490709035e-09,1.4284405884442702e-10,4.6748059897808336e-09,5.119569387516437e-09,1.6519888612242262e-08,0.09670107452563609,9.543644000586937e-05
heydemann,"grid:n_x_noise:samples_per_fit=500,noise_std=0.1",50,0,0,0.0,0.0,0.0,,4.831095763716214e-09,4.841322555202737e-09,1.38530350762716e-10,4.627483859427684e-09,5.058462758536732e-09,1.6352705848394354e-08,0.09593764197269047,4.244458003086038e-05
kasa,"grid:n_x_noise:samples_per_fit=500,noise_std=0.1",50,0,0,0.0,0.0,0.0,,6.0258185991194966e-09,6.014655194660465e-09,1.254217503303884e-10,5.83913699953992e-09,6.25824646029088e-09,1.9311174889994544e-08,0.11966287890555342,2.9857740046281833e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=500,noise_std=0.1",50,0,0,0.0,0.0,0.0,1.0,5.307053546481847e-09,5.3103455100888574e-09,2.2689985697543256e-10,4.9371148872420196e-09,5.6421879353794e-09,1.7189796314415124e-08,0.10538938327329347,0.010150742620007805
raw_atan2,"grid:n_x_noise:samples_per_fit=500,noise_std=0.1",50,0,0,0.0,0.0,0.0,,6.093526980372042e-09,6.0766062072435435e-09,1.3339168597976325e-10,5.893805715536562e-09,6.328327935607619e-09,1.9396424795550844e-08,0.12100745635896334,7.679860027565156e-06
taubin,"grid:n_x_noise:samples_per_fit=500,noise_std=0.1",50,0,0,0.0,0.0,0.0,,6.028712491478441e-09,6.019835484894451e-09,1.2554672620306295e-10,5.8397597858136664e-09,6.259596022211343e-09,1.9317713508022078e-08,0.1197203468636769,9.727176004162175e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=60,noise_std=0.0",50,0,0,0.0,0.0,0.0,,1.797914086641956e-11,1.7864529502750813e-11,2.0254593933603034e-12,1.4871348974659625e-11,2.1446335192036282e-11,4.8133259448650706e-11,0.00035703626336156593,0.00010204441998212132
halir_flusser,"grid:n_x_noise:samples_per_fit=60,noise_std=0.0",50,0,0,0.0,0.0,0.0,,1.7979140866409062e-11,1.7864529502801148e-11,2.025459393341903e-12,1.4871348974638383e-11,2.144633519195291e-11,4.8133259448650706e-11,0.0003570362633613575,7.22945199595415e-05
heydemann,"grid:n_x_noise:samples_per_fit=60,noise_std=0.0",50,0,0,0.0,0.0,0.0,,1.6735777986401342e-11,1.6704674251564764e-11,1.6049264118567048e-12,1.4102158058299082e-11,1.904277424290727e-11,4.474457844987445e-11,0.0003323451148810887,3.5918739922635726e-05
kasa,"grid:n_x_noise:samples_per_fit=60,noise_std=0.0",50,0,0,0.0,0.0,0.0,,3.6079479533607905e-09,3.607902681740176e-09,2.7061742587266173e-12,3.6033491770286626e-09,3.6126554582319935e-09,6.126145336827795e-09,0.0716479316359835,2.253953998661018e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=60,noise_std=0.0",50,0,0,0.0,0.0,0.0,1.0,1.796889382851321e-11,1.7860094399733354e-11,2.0124491550932296e-12,1.502158589930529e-11,2.1280137424729755e-11,4.804825781265603e-11,0.0003568327739873077,0.000162679940021917
raw_atan2,"grid:n_x_noise:samples_per_fit=60,noise_std=0.0",50,0,0,0.0,0.0,0.0,,3.728083847984523e-09,3.728102888082334e-09,2.5476634922883535e-12,3.7242098599113954e-09,3.732263727819599e-09,6.6598302653262905e-09,0.07403363355749018,3.133879927190719e-06
taubin,"grid:n_x_noise:samples_per_fit=60,noise_std=0.0",50,0,0,0.0,0.0,0.0,,3.607948108816653e-09,3.6079028217309276e-09,2.7061514325018764e-12,3.6033494447083724e-09,3.6126557525143343e-09,6.12618875993024e-09,0.07164793472308208,8.341216000189888e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=60,noise_std=0.005",50,0,0,0.0,0.0,0.0,,2.5392627078620234e-10,2.5177862513711946e-10,2.6499513809059857e-11,2.151762047031517e-10,2.9946385693265593e-10,6.636191696878024e-10,0.005042559461791314,0.0001091792599800101
halir_flusser,"grid:n_x_noise:samples_per_fit=60,noise_std=0.005",50,0,0,0.0,0.0,0.0,,2.539262707861997e-10,2.517786251370953e-10,2.649951380904313e-11,2.1517620470316624e-10,2.994638569326073e-10,6.636191696877893e-10,0.005042559461791261,7.305100001758546e-05
heydemann,"grid:n_x_noise:samples_per_fit=60,noise_std=0.005",50,0,0,0.0,0.0,0.0,,2.389118891186467e-10,2.383290344952397e-10,2.179682551181498e-11,2.0700967068606548e-10,2.755406633805612e-10,6.324950384246018e-10,0.004744398455817951,3.5007839996978874e-05
kasa,"grid:n_x_noise:samples_per_fit=60,noise_std=0.005",50,0,0,0.0,0.0,0.0,,3.614022423902105e-09,3.6146782889868864e-09,3.214515285618072e-11,3.562391001458616e-09,3.6660014390578845e-09,6.385654976676869e-09,0.0717685606627031,2.1450939930218737e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=60,noise_std=0.005",50,0,0,0.0,0.0,0.0,1.0,2.537442838917322e-10,2.5296305576702327e-10,2.602684415853638e-11,2.1536860990954918e-10,2.971895182792147e-10,6.628360097562343e-10,0.005038945500408778,0.00019433338000453658
raw_atan2,"grid:n_x_noise:samples_per_fit=60,noise_std=0.005",50,0,0,0.0,0.0,0.0,,3.731714967754132e-09,3.732838881950862e-09,3.186103342452803e-11,3.6822079209331293e-09,3.782062934600771e-09,6.766502956283077e-09,0.07410574164340994,3.390559959370876e-06
taubin,"grid:n_x_noise:samples_per_fit=60,noise_std=0.005",50,0,0,0.0,0.0,0.0,,3.614045681387001e-09,3.614702060817668e-09,3.214260685517699e-11,3.5624082067918362e-09,3.6660129526315704e-09,6.3860506194461225e-09,0.0717690225182258,8.80136600244441e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=60,noise_std=0.01",50,0,0,0.0,0.0,0.0,,5.054576068837922e-10,5.042461745378714e-10,4.933644777820812e-11,4.200972663036367e-10,5.894430492862862e-10,1.3413961368409889e-09,0.010037559446821737,0.00010407753996332758
halir_flusser,"grid:n_x_noise:samples_per_fit=60,noise_std=0.01",50,0,0,0.0,0.0,0.0,,5.05457606883786e-10,5.042461745376499e-10,4.933644777821043e-11,4.200972663036342e-10,5.894430492861741e-10,1.3413961368409589e-09,0.010037559446821616,7.291185993381077e-05
heydemann,"grid:n_x_noise:samples_per_fit=60,noise_std=0.01",50,0,0,0.0,0.0,0.0,,4.723830758662701e-10,4.721313324187086e-10,4.488969801207351e-11,4.0391086919225607e-10,5.534894893935668e-10,1.2635656999750004e-09,0.00938075348180546,3.458249995674123e-05
kasa,"grid:n_x_noise:samples_per_fit=60,noise_std=0.01",50,0,0,0.0,0.0,0.0,,3.631293871398166e-09,3.6386977195056657e-09,6.205250162117279e-11,3.543397419227556e-09,3.721456978583336e-09,6.7697451434265704e-09,0.072111543295892,2.840554003341822e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=60,noise_std=0.01",50,0,0,0.0,0.0,0.0,1.0,5.056848587202296e-10,5.008929950465919e-10,5.046820469267309e-11,4.190878037303058e-10,5.874962000955443e-10,1.3431672545693537e-09,0.010042072295746307,0.00019760287994358806
raw_atan2,"grid:n_x_noise:samples_per_fit=60,noise_std=0.01",50,0,0,0.0,0.0,0.0,,3.746046224591467e-09,3.751327713563725e-09,6.613714503512855e-11,3.6677685538673374e-09,3.829477362191077e-09,7.116397446242767e-09,0.07439033691014116,3.28191996231908e-06
taubin,"grid:n_x_noise:samples_per_fit=60,noise_std=0.01",50,0,0,0.0,0.0,0.0,,3.631396644331564e-09,3.638719802119318e-09,6.205186634615532e-11,3.5434918609749756e-09,3.7215292893829183e-09,6.771280453665704e-09,0.07211358419786769,8.477181998387096e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=60,noise_std=0.02",50,0,0,0.0,0.0,0.0,,9.92179056651467e-10,9.87412348502306e-10,7.770072861575727e-11,8.613868509257869e-10,1.1046189295839447e-09,2.515415218955819e-09,0.01970304952858344,0.00010568212001089705
halir_flusser,"grid:n_x_noise:samples_per_fit=60,noise_std=0.02",50,0,0,0.0,0.0,0.0,,9.921790566514585e-10,9.874123485023075e-10,7.770072861577603e-11,8.613868509257043e-10,1.1046189295839195e-09,2.515415218955912e-09,0.019703049528583264,7.517891999668791e-05
heydemann,"grid:n_x_noise:samples_per_fit=60,noise_std=0.02",50,0,0,0.0,0.0,0.0,,9.401104661869426e-10,9.505011973043581e-10,7.108600778820073e-11,8.077015034951112e-10,1.0518867708257236e-09,2.406035486487009e-09,0.018669052681009952,3.568078001990216e-05
kasa,"grid:n_x_noise:samples_per_fit=60,noise_std=0.02",50,0,0,0.0,0.0,0.0,,3.733487290874144e-09,3.729891871023802e-09,1.1710646151103882e-10,3.5484844949486598e-09,3.889187846546932e-09,7.600554870875996e-09,0.07414093707510157,2.1598180101136677e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=60,noise_std=0.02",50,0,0,0.0,0.0,0.0,1.0,9.948468373069238e-10,9.92219132902805e-10,8.047574338517419e-11,8.610996457884924e-10,1.1171403710043188e-09,2.5286850845974387e-09,0.019756027278953675,0.00021654444000887452
raw_atan2,"grid:n_x_noise:samples_per_fit=60,noise_std=0.02",50,0,0,0.0,0.0,0.0,,3.8417581895893915e-09,3.832064873761106e-09,1.2243304690134878e-10,3.6445849038513874e-09,4.03585847145687e-09,7.749484617803203e-09,0.0762910196288398,3.984259947173996e-06
taubin,"grid:n_x_noise:samples_per_fit=60,noise_std=0.02",50,0,0,0.0,0.0,0.0,,3.733956022127434e-09,3.7301726375938804e-09,1.1722763555354198e-10,3.54856025286068e-09,3.8901902502974656e-09,7.60502206156413e-09,0.07415024530937368,8.377780000955682e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=60,noise_std=0.03",50,0,0,0.0,0.0,0.0,,1.5307008537913509e-09,1.538281356009588e-09,1.4435283658434345e-10,1.242161571293981e-09,1.7588908128966746e-09,3.885872236607891e-09,0.030397209589851655,0.00010856916000193451
halir_flusser,"grid:n_x_noise:samples_per_fit=60,noise_std=0.03",50,0,0,0.0,0.0,0.0,,1.5307008537913314e-09,1.5382813560095294e-09,1.4435283658434523e-10,1.2421615712939652e-09,1.7588908128966994e-09,3.885872236607869e-09,0.03039720958985127,7.441886000378873e-05
heydemann,"grid:n_x_noise:samples_per_fit=60,noise_std=0.03",50,0,0,0.0,0.0,0.0,,1.4424387064059464e-09,1.4304814949225258e-09,1.4142862743471879e-10,1.1947001647079701e-09,1.662288595191834e-09,3.6924011895972854e-09,0.02864446803602077,4.0239899972220884e-05
kasa,"grid:n_x_noise:samples_per_fit=60,noise_std=0.03",50,0,0,0.0,0.0,0.0,,3.900836914888541e-09,3.90692004165892e-09,2.094934587342588e-10,3.5181720165650613e-09,4.218401127546491e-09,8.512915326248538e-09,0.07746422626210944,2.484029992046999e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=60,noise_std=0.03",50,0,0,0.0,0.0,0.0,1.0,1.547354629025086e-09,1.5373847789143376e-09,1.6029524886149465e-10,1.2495049274731666e-09,1.8032764444893855e-09,3.910006298725338e-09,0.030727926264496656,0.0002465074198698858
raw_atan2,"grid:n_x_noise:samples_per_fit=60,noise_std=0.03",50,0,0,0.0,0.0,0.0,,4.002145330918289e-09,3.9895389582843635e-09,2.1172705826748154e-10,3.671526320421215e-09,4.351059899597185e-09,8.65209900480226e-09,0.0794760453237142,3.33776006300468e-06
taubin,"grid:n_x_noise:samples_per_fit=60,noise_std=0.03",50,0,0,0.0,0.0,0.0,,3.901645530216471e-09,3.907754606121763e-09,2.0958001782636526e-10,3.5182983266643945e-09,4.2191208521683755e-09,8.517639103164472e-09,0.07748028403691226,9.253791999071837e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=60,noise_std=0.04",50,0,0,0.0,0.0,0.0,,2.015824591870344e-09,2.011327006635747e-09,2.0252161615008848e-10,1.7220358271901622e-09,2.3200964247143377e-09,5.1221257938206695e-09,0.04003097173669731,0.00011273511994659202
halir_flusser,"grid:n_x_noise:samples_per_fit=60,noise_std=0.04",50,0,0,0.0,0.0,0.0,,2.0158245918703564e-09,2.0113270066357262e-09,2.0252161615009667e-10,1.7220358271901564e-09,2.3200964247144212e-09,5.12212579382065e-09,0.04003097173669756,8.048676003454603e-05
heydemann,"grid:n_x_noise:samples_per_fit=60,noise_std=0.04",50,0,0,0.0,0.0,0.0,,1.9178657035002205e-09,1.936613424819069e-09,1.732787914823465e-10,1.6217914298551131e-09,2.155814779452629e-09,5.010143262291768e-09,0.03808566880333827,3.460932006419171e-05
kasa,"grid:n_x_noise:samples_per_fit=60,noise_std=0.04",50,0,0,0.0,0.0,0.0,,4.035554851031025e-09,4.0433998019991825e-09,1.9952329960988063e-10,3.6977107943577306e-09,4.36745166170793e-09,9.551503624347098e-09,0.08013950362299445,2.2549480090674477e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=60,noise_std=0.04",50,0,0,0.0,0.0,0.0,1.0,2.0444011612818126e-09,2.0231971352254112e-09,2.24137766201115e-10,1.7443902880535558e-09,2.4323908231505585e-09,5.207232625738643e-09,0.040598455557986,0.00026068400005897275
raw_atan2,"grid:n_x_noise:samples_per_fit=60,noise_std=0.04",50,0,0,0.0,0.0,0.0,,4.129579607029905e-09,4.143973493273169e-09,2.0737152107341409e-10,3.748767235231349e-09,4.462583414866228e-09,9.571704432334078e-09,0.08200668113691133,3.449599935265724e-06
taubin,"grid:n_x_noise:samples_per_fit=60,noise_std=0.04",50,0,0,0.0,0.0,0.0,,4.0372606138739815e-09,4.045027609833273e-09,1.995950518192038e-10,3.6988771412796104e-09,4.371167729187064e-09,9.559579349903096e-09,0.08017337727669986,8.00783199883881e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=60,noise_std=0.05",50,0,0,0.0,0.0,0.0,,2.550775721420857e-09,2.5469918922999116e-09,2.9336738669135566e-10,2.055941232177816e-09,3.0011581335132012e-09,6.552711826720831e-09,0.05065422419324253,0.00010753850003311527
halir_flusser,"grid:n_x_noise:samples_per_fit=60,noise_std=0.05",50,0,0,0.0,0.0,0.0,,2.5507757214208487e-09,2.546991892299897e-09,2.933673866913401e-10,2.0559412321778393e-09,3.001158133513191e-09,6.552711826720846e-09,0.05065422419324237,8.134909990985762e-05
heydemann,"grid:n_x_noise:samples_per_fit=60,noise_std=0.05",50,0,0,0.0,0.0,0.0,,2.410752105420562e-09,2.4306665433778133e-09,2.513111123655561e-10,1.9444166603397642e-09,2.816905653140081e-09,6.277904208287751e-09,0.04787358472828928,3.53478200668178e-05
kasa,"grid:n_x_noise:samples_per_fit=60,noise_std=0.05",50,0,0,0.0,0.0,0.0,,4.339656784176072e-09,4.3626573551744315e-09,2.922978659596914e-10,3.791958890188272e-09,4.787990206992736e-09,1.0250179998997843e-08,0.08617846948336698,2.4456999999529215e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=60,noise_std=0.05",50,0,0,0.0,0.0,0.0,1.0,2.5699508639334675e-09,2.606223339372736e-09,2.71531296965345e-10,2.063705122036622e-09,2.971130208415322e-09,6.610479266764646e-09,0.05103501108862277,0.000259265940021578
raw_atan2,"grid:n_x_noise:samples_per_fit=60,noise_std=0.05",50,0,0,0.0,0.0,0.0,,4.4230891458211295e-09,4.4320883760014155e-09,3.053286011127742e-10,3.8868955651452305e-09,4.929325738326189e-09,1.0389742467405176e-08,0.08783529941014172,3.3629799872869627e-06
taubin,"grid:n_x_noise:samples_per_fit=60,noise_std=0.05",50,0,0,0.0,0.0,0.0,,4.3434608697991115e-09,4.363592305327729e-09,2.931435061261279e-10,3.792235528574272e-09,4.789892262827706e-09,1.0256914778783394e-08,0.08625401238758296,8.330643997396692e-05
fitzgibbon,"grid:n_x_noise:samples_per_fit=60,noise_std=0.06",50,0,0,0.0,0.0,0.0,,2.9799238063801464e-09,2.9950210426766373e-09,2.8902647714471735e-10,2.484698201920601e-09,3.396660210489109e-09,7.588398271795111e-09,0.05917640163325663,0.00010367326000050525
halir_flusser,"grid:n_x_noise:samples_per_fit=60,noise_std=0.06",50,0,0,0.0,0.0,0.0,,2.979923806380157e-09,2.995021042676689e-09,2.890264771447683e-10,2.484698201920644e-09,3.3966602104890706e-09,7.588398271795159e-09,0.05917640163325684,8.075173995166552e-05
heydemann,"grid:n_x_noise:samples_per_fit=60,noise_std=0.06",50,0,0,0.0,0.0,0.0,,2.828341268729704e-09,2.8362425475039644e-09,2.384701302030838e-10,2.395229055665177e-09,3.1651118703640636e-09,7.234854924478657e-09,0.05616622093354029,3.434709999055485e-05
kasa,"grid:n_x_noise:samples_per_fit=60,noise_std=0.06",50,0,0,0.0,0.0,0.0,,4.586843745287889e-09,4.62292813995756e-09,2.891910997522671e-10,4.100034402028111e-09,5.0226772271719205e-09,1.0928591772737365e-08,0.09108719730316515,2.6601340032357257e-05
koning_wimmer_witkovsky,"grid:n_x_noise:samples_per_fit=60,noise_std=0.06",50,0,0,0.0,0.0,0.0,1.0,3.0786072154043756e-09,3.054989367778064e-09,3.0939535174943825e-10,2.655473365841594e-09,3.5815643601863135e-09,7.82736185321808e-09,0.06113609235905761,0.00029200890010542933
